Date,Open,High,Low,Close,Vol.,Change %
25-Apr-18,0.8,0.85,0.8,0.8,477.30K,0.00%
26-Apr-18,0.8,0.85,0.75,0.8,695.20K,0.00%
27-Apr-18,0.8,0.85,0.75,0.8,575.50K,0.00%
30-Apr-18,0.85,0.85,0.8,0.85,546.60K,6.25%
02-May-18,0.8,0.9,0.8,0.85,188.30K,0.00%
03-May-18,0.85,0.9,0.8,0.85,632.20K,0.00%
04-May-18,0.85,0.85,0.8,0.8,345.60K,-5.88%
07-May-18,0.85,0.85,0.8,0.8,298.80K,0.00%
08-May-18,0.85,0.85,0.8,0.8,298.00K,0.00%
09-May-18,0.8,0.85,0.8,0.8,719.60K,0.00%
10-May-18,0.8,0.85,0.8,0.85,292.30K,6.25%
11-May-18,0.85,0.9,0.8,0.85,227.50K,0.00%
14-May-18,0.9,0.9,0.8,0.85,133.10K,0.00%
15-May-18,0.85,0.9,0.8,0.8,862.90K,-5.88%
16-May-18,0.85,0.85,0.8,0.8,74.70K,0.00%
17-May-18,0.8,0.85,0.75,0.75,73.90K,-6.25%
18-May-18,0.8,0.8,0.8,0.8,16.80K,6.67%
21-May-18,0.85,0.85,0.75,0.75,114.90K,-6.25%
22-May-18,0.8,0.8,0.75,0.75,174.00K,0.00%
23-May-18,0.8,0.8,0.75,0.75,185.40K,0.00%
24-May-18,0.8,0.8,0.7,0.7,887.30K,-6.67%
25-May-18,0.75,0.75,0.7,0.7,859.90K,0.00%
28-May-18,0.75,0.75,0.7,0.75,841.10K,7.14%
29-May-18,0.75,0.75,0.7,0.7,280.50K,-6.67%
30-May-18,0.75,0.75,0.7,0.75,153.00K,7.14%
31-May-18,0.75,0.75,0.7,0.7,262.90K,-6.67%
04-Jun-18,0.75,0.75,0.7,0.75,152.60K,7.14%
05-Jun-18,0.7,0.75,0.7,0.7,184.10K,-6.67%
06-Jun-18,0.75,0.75,0.7,0.7,202.30K,0.00%
07-Jun-18,0.75,0.75,0.7,0.7,185.50K,0.00%
08-Jun-18,0.75,0.75,0.7,0.7,668.00K,0.00%
11-Jun-18,0.7,0.75,0.7,0.7,45.00K,0.00%
12-Jun-18,0.75,0.75,0.7,0.7,1.25M,0.00%
13-Jun-18,0.75,0.75,0.7,0.75,433.10K,7.14%
14-Jun-18,0.8,0.8,0.75,0.8,324.60K,6.67%
18-Jun-18,0.8,0.85,0.75,0.75,240.80K,-6.25%
19-Jun-18,0.8,0.8,0.75,0.75,178.70K,0.00%
20-Jun-18,0.8,0.8,0.75,0.8,238.50K,6.67%
21-Jun-18,0.8,0.85,0.8,0.8,131.10K,0.00%
22-Jun-18,0.85,0.85,0.8,0.8,283.20K,0.00%
25-Jun-18,0.85,0.85,0.8,0.8,224.30K,0.00%
26-Jun-18,0.85,0.85,0.75,0.8,153.00K,0.00%
27-Jun-18,0.8,0.8,0.75,0.75,199.00K,-6.25%
28-Jun-18,0.8,0.8,0.7,0.75,1.18M,0.00%
29-Jun-18,0.75,0.75,0.7,0.7,222.50K,-6.67%
02-Jul-18,0.75,0.75,0.75,0.75,450.70K,7.14%
03-Jul-18,0.8,0.8,0.7,0.75,322.20K,0.00%
04-Jul-18,0.7,0.8,0.7,0.75,74.50K,0.00%
05-Jul-18,0.75,0.8,0.7,0.7,74.20K,-6.67%
