Date,Open,High,Low,Close,Vol.,Change %
04-Dec-17,180,180,180,180,59.50K,-2.17%
05-Dec-17,180,182,180,180,2.00K,0.00%
06-Dec-17,180,180,180,180,14.00K,0.00%
07-Dec-17,180,180,170,178,0.80K,-1.11%
08-Dec-17,178,178,178,178,246.20K,0.00%
11-Dec-17,180,180,180,180,0.10K,1.12%
13-Dec-17,178,180,178,178,424.40K,-1.11%
14-Dec-17,178,182,178,180,133.30K,1.12%
15-Dec-17,178,179,178,178,21.20K,-1.11%
18-Dec-17,180,180,179,179,76.50K,0.56%
19-Dec-17,179,182,179,180,8.70K,0.56%
20-Dec-17,180,180,180,180,152.20K,0.00%
21-Dec-17,178,178,178,178,0.10K,-1.11%
22-Dec-17,180,182,180,180,63.60K,1.12%
03-Jan-18,183,183,183,183,0.10K,1.67%
04-Jan-18,183,183,178,178,247.60K,-2.73%
08-Jan-18,178,178,178,178,0.10K,0.00%
09-Jan-18,180,180,178,178,500.80K,0.00%
15-Jan-18,171,171,170,170,2.00K,-4.49%
16-Jan-18,170,170,170,170,10.30K,0.00%
17-Jan-18,170,170,170,170,0.10K,0.00%
19-Jan-18,171,172,170,171,10.30K,0.59%
22-Jan-18,169,170,169,169,5.80K,-1.17%
23-Jan-18,171,171,170,170,0.30K,0.59%
24-Jan-18,171,171,170,170,5.40K,0.00%
25-Jan-18,171,171,170,170,0.50K,0.00%
26-Jan-18,172,173,172,173,345.70K,1.76%
29-Jan-18,173,173,173,173,5.80K,0.00%
30-Jan-18,173,173,173,173,1.90K,0.00%
01-Feb-18,175,175,174,174,179.40K,0.58%
02-Feb-18,175,175,175,175,145.00K,0.57%
05-Feb-18,175,175,175,175,28.00K,0.00%
07-Feb-18,176,176,175,175,226.50K,0.00%
08-Feb-18,175,179,175,175,1.35M,0.00%
09-Feb-18,175,175,175,175,462.50K,0.00%
12-Feb-18,175,175,175,175,50.20K,0.00%
13-Feb-18,175,180,175,175,248.50K,0.00%
14-Feb-18,175,175,175,175,3.40K,0.00%
15-Feb-18,175,175,174,174,1.80K,-0.57%
16-Feb-18,175,175,175,175,154.20K,0.57%
19-Feb-18,175,175,174,174,1.80K,-0.57%
20-Feb-18,174,174,174,174,4.70K,0.00%
21-Feb-18,174,175,174,174,95.70K,0.00%
23-Feb-18,178,179,175,177,10.70K,1.72%
26-Feb-18,178,179,175,177,3.50K,0.00%
27-Feb-18,179,179,175,177,5.60K,0.00%
28-Feb-18,177,178,177,177,34.30K,0.00%
01-Mar-18,178,180,178,178,202.20K,0.56%
02-Mar-18,179,179,178,179,268.10K,0.56%
05-Mar-18,177,180,177,178,0.50K,-0.56%
06-Mar-18,180,180,180,180,64.50K,1.12%
07-Mar-18,181,181,181,181,0.10K,0.56%
08-Mar-18,177,179,177,178,0.20K,-1.66%
09-Mar-18,175,180,175,179,390.00K,0.56%
12-Mar-18,177,178,177,177,10.60K,-1.12%
13-Mar-18,180,181,179,180,17.70K,1.69%
14-Mar-18,180,181,180,180,15.00K,0.00%
15-Mar-18,181,181,181,181,0.90K,0.56%
16-Mar-18,183,183,181,182,2.60K,0.55%
19-Mar-18,182,182,182,182,1.00M,0.00%
20-Mar-18,182,182,181,181,3.10K,-0.55%
21-Mar-18,180,183,180,182,31.30K,0.55%
22-Mar-18,183,183,182,182,208.90K,0.00%
23-Mar-18,183,183,183,183,28.10K,0.55%
26-Mar-18,182,183,182,182,88.90K,-0.55%
27-Mar-18,182,182,182,182,3.00K,0.00%
28-Mar-18,170,180,170,179,80.40K,-1.65%
29-Mar-18,175,179,175,175,10.20K,-2.23%
03-Apr-18,179,179,166,172,0.80K,-1.71%
04-Apr-18,166,175,165,174,95.50K,1.16%
05-Apr-18,172,172,172,172,9.20K,-1.15%
06-Apr-18,172,175,172,173,17.70K,0.58%
10-Apr-18,173,173,173,173,280.10K,0.00%
11-Apr-18,180,180,175,175,404.60K,1.16%
12-Apr-18,175,176,175,175,988.30K,0.00%
13-Apr-18,175,182,175,175,3.40K,0.00%
16-Apr-18,175,180,175,175,1.80K,0.00%
17-Apr-18,175,176,175,175,20.20K,0.00%
18-Apr-18,175,175,175,175,0.50K,0.00%
20-Apr-18,175,175,175,175,1.70K,0.00%
23-Apr-18,177,177,177,177,0.10K,1.14%
