Date,Open,High,Low,Close,Vol.,Change %
02-Feb-15,58.5,59,58.5,58.5,1.35M,0.00%
03-Feb-15,58.5,59.5,58.5,59,372.90K,0.85%
04-Feb-15,59,60,59,59,629.40K,0.00%
05-Feb-15,59,60,59,59,764.60K,0.00%
06-Feb-15,59,60,59,59.5,226.10K,0.85%
09-Feb-15,60,60,59.5,59.5,529.40K,0.00%
10-Feb-15,59.5,60,58,59,4.33M,-0.84%
11-Feb-15,58,59.5,58,58.5,8.99M,-0.85%
12-Feb-15,64,64,58.5,59.5,1.09M,1.71%
13-Feb-15,59.5,59.5,58.5,59,5.66M,-0.84%
16-Feb-15,59.5,60,58.5,59,149.60K,0.00%
17-Feb-15,59,60,59,59,7.09M,0.00%
18-Feb-15,59.5,59.5,58.5,58.5,756.20K,-0.85%
19-Feb-15,59,60,58.5,59,290.30K,0.85%
20-Feb-15,59.5,61,59,59.5,2.95M,0.85%
23-Feb-15,60,60,59,59,6.21M,-0.84%
24-Feb-15,59,60,59,59.5,624.90K,0.85%
25-Feb-15,59.5,60,59.5,59.5,2.34M,0.00%
26-Feb-15,59.5,60,59,59,1.98M,-0.84%
27-Feb-15,59.5,64.5,59,60,2.58M,1.69%
02-Mar-15,60.5,60.5,59,59.5,874.00K,-0.83%
03-Mar-15,59.5,59.5,59,59,4.69M,-0.84%
04-Mar-15,59.5,59.5,59,59,2.01M,0.00%
05-Mar-15,59,60,59,59,4.28M,0.00%
06-Mar-15,59.5,60,59,59,6.64M,0.00%
09-Mar-15,59,59,58,58.5,148.90K,-0.85%
10-Mar-15,58.5,59,58,58,525.00K,-0.85%
11-Mar-15,58,59.5,58,59,838.00K,1.72%
12-Mar-15,59,60,59,59,210.70K,0.00%
13-Mar-15,59,60.5,59,59.5,1.36M,0.85%
16-Mar-15,59.5,61,59.5,60,1.06M,0.84%
17-Mar-15,59.5,60.5,59.5,60,1.27M,0.00%
18-Mar-15,60,60.5,60,60,836.80K,0.00%
