Date,Open,High,Low,Close,Vol.,Change %
02-Aug-16,43.75,44.75,43.5,44,138.60K,0.57%
03-Aug-16,44.5,45,43.75,44.25,183.60K,0.57%
04-Aug-16,45.5,45.5,43.5,44.25,286.20K,0.00%
05-Aug-16,44.25,44.25,43.5,43.5,178.30K,-1.69%
08-Aug-16,45,45,42,43.75,120.90K,0.57%
09-Aug-16,43.25,43.5,42,42.25,31.00K,-3.43%
10-Aug-16,43.5,43.5,42,42.25,27.10K,0.00%
11-Aug-16,42,43.25,41.75,42.5,33.20K,0.59%
12-Aug-16,42,43,42,42.25,40.70K,-0.59%
15-Aug-16,42,43,42,42.5,233.30K,0.59%
16-Aug-16,42.75,43.5,42.25,42.75,19.40K,0.59%
17-Aug-16,42.5,43,42,42.75,289.50K,0.00%
18-Aug-16,42.5,43,41.75,42.75,74.10K,0.00%
19-Aug-16,44,44,41.5,42.25,15.20K,-1.17%
22-Aug-16,42.25,42.25,41.25,41.25,119.50K,-2.37%
23-Aug-16,41.25,41.5,40,40.25,38.90K,-2.42%
24-Aug-16,41.25,41.25,40,40.25,1.08M,0.00%
25-Aug-16,40.5,40.5,39.5,40,43.10K,-0.62%
26-Aug-16,40,40,37,38,14.60K,-5.00%
29-Aug-16,36.5,37,34.25,35.5,62.50K,-6.58%
30-Aug-16,34.5,38,34.25,36.5,33.60K,2.82%
31-Aug-16,36,37.25,36,36.25,217.60K,-0.68%
01-Sep-16,36.75,38,35.75,36,624.50K,-0.69%
02-Sep-16,38,39.5,36,36.25,422.20K,0.69%
05-Sep-16,37.25,39.75,37.25,37.5,459.10K,3.45%
06-Sep-16,39.75,39.75,37.75,38.75,15.10K,3.33%
07-Sep-16,38.75,38.75,38,38,101.20K,-1.94%
08-Sep-16,40,41.75,40,40.5,620.40K,6.58%
09-Sep-16,44,44,43,43.75,21.30K,8.02%
13-Sep-16,44,44,43.5,43.5,392.80K,-0.57%
14-Sep-16,43.5,44,43,43.25,189.50K,-0.57%
15-Sep-16,43.5,43.5,42,42.75,553.40K,-1.16%
16-Sep-16,43,43.5,41.5,42.75,233.90K,0.00%
19-Sep-16,42.5,43.75,42.5,43.25,257.60K,1.17%
20-Sep-16,43.5,43.75,42,43.25,334.90K,0.00%
21-Sep-16,43.5,43.75,43.25,43.25,251.90K,0.00%
22-Sep-16,43.25,43.75,43,43.25,159.40K,0.00%
